DATA,,,,,,
key,data,,,,,
token_name,Bonfida,,,,,
token_symbol,FIDA,,,,,
start_date,31/12/2020,,,,,
start_tokens,1000000000,,,,,
emission_schedule,1D,,,,,
emission_type,linear_unlock,,,,,
emission_incentive,,,,,,
DISTRIBUTION,,,,,,
entity,Seed,Liquidity,IEO,Serum Ecosystem Incentives,Team,Bonfida Foundation
type,percentage,percentage,percentage,percentage,percentage,percentage
group,investors,ecosystem,public,ecosystem,team_advisors,foundation
emission,unlock,unlock,unlock,unlock,unlock,unlock
t529,1.346715328,2,0.6,3.197080292,1.496350365,10.2350365
t530,1.354927007,2,0.6,3.204379562,1.505474453,10.29744526
t531,1.363138686,2,0.6,3.211678832,1.51459854,10.35985401
t532,1.371350365,2,0.6,3.218978102,1.523722628,10.42226277
t533,1.379562044,2,0.6,3.226277372,1.532846715,10.48467153
t534,1.387773723,2,0.6,3.233576642,1.541970803,10.54708029
t535,1.395985401,2,0.6,3.240875912,1.551094891,10.60948905
t536,1.40419708,2,0.6,3.248175182,1.560218978,10.67189781
t537,1.412408759,2,0.6,3.255474453,1.569343066,10.73430657
t538,1.420620438,2,0.6,3.262773723,1.578467153,10.79671533
t539,1.428832117,2,0.6,3.270072993,1.587591241,10.85912409
t540,1.437043796,2,0.6,3.277372263,1.596715328,10.92153285
t541,1.445255474,2,0.6,3.284671533,1.605839416,10.98394161
t542,1.453467153,2,0.6,3.291970803,1.614963504,11.04635036
t543,1.461678832,2,0.6,3.299270073,1.624087591,11.10875912
t544,1.469890511,2,0.6,3.306569343,1.633211679,11.17116788
t545,1.47810219,2,0.6,3.313868613,1.642335766,11.23357664
t546,1.486313869,2,0.6,3.321167883,1.651459854,11.2959854
t547,1.494525547,2,0.6,3.328467153,1.660583942,11.35839416
t548,1.502737226,2,0.6,3.335766423,1.669708029,11.42080292
t549,1.510948905,2,0.6,3.343065693,1.678832117,11.48321168
t550,1.519160584,2,0.6,3.350364964,1.687956204,11.54562044
t551,1.527372263,2,0.6,3.357664234,1.697080292,11.6080292
t552,1.535583942,2,0.6,3.364963504,1.70620438,11.67043796
t553,1.54379562,2,0.6,3.372262774,1.715328467,11.73284672
t554,1.552007299,2,0.6,3.379562044,1.724452555,11.79525547
t555,1.560218978,2,0.6,3.386861314,1.733576642,11.85766423
t556,1.568430657,2,0.6,3.394160584,1.74270073,11.92007299
t557,1.576642336,2,0.6,3.401459854,1.751824818,11.98248175
t558,1.584854015,2,0.6,3.408759124,1.760948905,12.04489051
t559,1.593065693,2,0.6,3.416058394,1.770072993,12.10729927
t560,1.601277372,2,0.6,3.423357664,1.77919708,12.16970803
t561,1.609489051,2,0.6,3.430656934,1.788321168,12.23211679
t562,1.61770073,2,0.6,3.437956204,1.797445255,12.29452555
t563,1.625912409,2,0.6,3.445255474,1.806569343,12.35693431
t564,1.634124088,2,0.6,3.452554745,1.815693431,12.41934307
t565,1.642335766,2,0.6,3.459854015,1.824817518,12.48175182
t566,1.650547445,2,0.6,3.467153285,1.833941606,12.54416058
t567,1.658759124,2,0.6,3.474452555,1.843065693,12.60656934
t568,1.666970803,2,0.6,3.481751825,1.852189781,12.6689781
t569,1.675182482,2,0.6,3.489051095,1.861313869,12.73138686
t570,1.683394161,2,0.6,3.496350365,1.870437956,12.79379562
t571,1.691605839,2,0.6,3.503649635,1.879562044,12.85620438
t572,1.699817518,2,0.6,3.510948905,1.888686131,12.91861314
t573,1.708029197,2,0.6,3.518248175,1.897810219,12.9810219
t574,1.716240876,2,0.6,3.525547445,1.906934307,13.04343066
t575,1.724452555,2,0.6,3.532846715,1.916058394,13.10583942
t576,1.732664234,2,0.6,3.540145985,1.925182482,13.16824818
t577,1.740875912,2,0.6,3.547445255,1.934306569,13.23065693
t578,1.749087591,2,0.6,3.554744526,1.943430657,13.29306569
t579,1.75729927,2,0.6,3.562043796,1.952554745,13.35547445
t580,1.765510949,2,0.6,3.569343066,1.961678832,13.41788321
t581,1.773722628,2,0.6,3.576642336,1.97080292,13.48029197
t582,1.781934307,2,0.6,3.583941606,1.979927007,13.54270073
t583,1.790145985,2,0.6,3.591240876,1.989051095,13.60510949
t584,1.798357664,2,0.6,3.598540146,1.998175182,13.66751825
t585,1.806569343,2,0.6,3.605839416,2.00729927,13.72992701
t586,1.814781022,2,0.6,3.613138686,2.016423358,13.79233577
t587,1.822992701,2,0.6,3.620437956,2.025547445,13.85474453
t588,1.83120438,2,0.6,3.627737226,2.034671533,13.91715328
t589,1.839416058,2,0.6,3.635036496,2.04379562,13.97956204
t590,1.847627737,2,0.6,3.642335766,2.052919708,14.0419708
t591,1.855839416,2,0.6,3.649635036,2.062043796,14.10437956
t592,1.864051095,2,0.6,3.656934307,2.071167883,14.16678832
t593,1.872262774,2,0.6,3.664233577,2.080291971,14.22919708
t594,1.880474453,2,0.6,3.671532847,2.089416058,14.29160584
t595,1.888686131,2,0.6,3.678832117,2.098540146,14.3540146
t596,1.89689781,2,0.6,3.686131387,2.107664234,14.41642336
t597,1.905109489,2,0.6,3.693430657,2.116788321,14.47883212
t598,1.913321168,2,0.6,3.700729927,2.125912409,14.54124088
t599,1.921532847,2,0.6,3.708029197,2.135036496,14.60364964
t600,1.929744526,2,0.6,3.715328467,2.144160584,14.66605839
t601,1.937956204,2,0.6,3.722627737,2.153284672,14.72846715
t602,1.946167883,2,0.6,3.729927007,2.162408759,14.79087591
t603,1.954379562,2,0.6,3.737226277,2.171532847,14.85328467
t604,1.962591241,2,0.6,3.744525547,2.180656934,14.91569343
t605,1.97080292,2,0.6,3.751824818,2.189781022,14.97810219
t606,1.979014599,2,0.6,3.759124088,2.198905109,15.04051095
t607,1.987226277,2,0.6,3.766423358,2.208029197,15.10291971
t608,1.995437956,2,0.6,3.773722628,2.217153285,15.16532847
t609,2.003649635,2,0.6,3.781021898,2.226277372,15.22773723
t610,2.011861314,2,0.6,3.788321168,2.23540146,15.29014599
t611,2.020072993,2,0.6,3.795620438,2.244525547,15.35255474
t612,2.028284672,2,0.6,3.802919708,2.253649635,15.4149635
t613,2.03649635,2,0.6,3.810218978,2.262773723,15.47737226
t614,2.044708029,2,0.6,3.817518248,2.27189781,15.53978102
t615,2.052919708,2,0.6,3.824817518,2.281021898,15.60218978
t616,2.061131387,2,0.6,3.832116788,2.290145985,15.66459854
t617,2.069343066,2,0.6,3.839416058,2.299270073,15.7270073
t618,2.077554745,2,0.6,3.846715328,2.308394161,15.78941606
t619,2.085766423,2,0.6,3.854014599,2.317518248,15.85182482
t620,2.093978102,2,0.6,3.861313869,2.326642336,15.91423358
t621,2.102189781,2,0.6,3.868613139,2.335766423,15.97664234
t622,2.11040146,2,0.6,3.875912409,2.344890511,16.03905109
t623,2.118613139,2,0.6,3.883211679,2.354014599,16.10145985
t624,2.126824818,2,0.6,3.890510949,2.363138686,16.16386861
t625,2.135036496,2,0.6,3.897810219,2.372262774,16.22627737
t626,2.143248175,2,0.6,3.905109489,2.381386861,16.28868613
t627,2.151459854,2,0.6,3.912408759,2.390510949,16.35109489
t628,2.159671533,2,0.6,3.919708029,2.399635036,16.41350365
t629,2.167883212,2,0.6,3.927007299,2.408759124,16.47591241
t630,2.176094891,2,0.6,3.934306569,2.417883212,16.53832117
t631,2.184306569,2,0.6,3.941605839,2.427007299,16.60072993
t632,2.192518248,2,0.6,3.948905109,2.436131387,16.66313869
t633,2.200729927,2,0.6,3.95620438,2.445255474,16.72554745
t634,2.208941606,2,0.6,3.96350365,2.454379562,16.7879562
t635,2.217153285,2,0.6,3.97080292,2.46350365,16.85036496
t636,2.225364964,2,0.6,3.97810219,2.472627737,16.91277372
t637,2.233576642,2,0.6,3.98540146,2.481751825,16.97518248
t638,2.241788321,2,0.6,3.99270073,2.490875912,17.03759124
t639,2.25,2,0.6,4,2.5,17.1
t640,2.258211679,2,0.6,4.00729927,2.509124088,17.16240876
t641,2.266423358,2,0.6,4.01459854,2.518248175,17.22481752
t642,2.274635036,2,0.6,4.02189781,2.527372263,17.28722628
t643,2.282846715,2,0.6,4.02919708,2.53649635,17.34963504
t644,2.291058394,2,0.6,4.03649635,2.545620438,17.4120438
t645,2.299270073,2,0.6,4.04379562,2.554744526,17.47445255
t646,2.307481752,2,0.6,4.051094891,2.563868613,17.53686131
t647,2.315693431,2,0.6,4.058394161,2.572992701,17.59927007
t648,2.323905109,2,0.6,4.065693431,2.582116788,17.66167883
t649,2.332116788,2,0.6,4.072992701,2.591240876,17.72408759
t650,2.340328467,2,0.6,4.080291971,2.600364964,17.78649635
t651,2.348540146,2,0.6,4.087591241,2.609489051,17.84890511
t652,2.356751825,2,0.6,4.094890511,2.618613139,17.91131387
t653,2.364963504,2,0.6,4.102189781,2.627737226,17.97372263
t654,2.373175182,2,0.6,4.109489051,2.636861314,18.03613139
t655,2.381386861,2,0.6,4.116788321,2.645985401,18.09854015
t656,2.38959854,2,0.6,4.124087591,2.655109489,18.16094891
t657,2.397810219,2,0.6,4.131386861,2.664233577,18.22335766
t658,2.406021898,2,0.6,4.138686131,2.673357664,18.28576642
t659,2.414233577,2,0.6,4.145985401,2.682481752,18.34817518
t660,2.422445255,2,0.6,4.153284672,2.691605839,18.41058394
t661,2.430656934,2,0.6,4.160583942,2.700729927,18.4729927
t662,2.438868613,2,0.6,4.167883212,2.709854015,18.53540146
t663,2.447080292,2,0.6,4.175182482,2.718978102,18.59781022
t664,2.455291971,2,0.6,4.182481752,2.72810219,18.66021898
t665,2.46350365,2,0.6,4.189781022,2.737226277,18.72262774
t666,2.471715328,2,0.6,4.197080292,2.746350365,18.7850365
t667,2.479927007,2,0.6,4.204379562,2.755474453,18.84744526
t668,2.488138686,2,0.6,4.211678832,2.76459854,18.90985401
t669,2.496350365,2,0.6,4.218978102,2.773722628,18.97226277
t670,2.504562044,2,0.6,4.226277372,2.782846715,19.03467153
t671,2.512773723,2,0.6,4.233576642,2.791970803,19.09708029
t672,2.520985401,2,0.6,4.240875912,2.801094891,19.15948905
t673,2.52919708,2,0.6,4.248175182,2.810218978,19.22189781
t674,2.537408759,2,0.6,4.255474453,2.819343066,19.28430657
t675,2.545620438,2,0.6,4.262773723,2.828467153,19.34671533
t676,2.553832117,2,0.6,4.270072993,2.837591241,19.40912409
t677,2.562043796,2,0.6,4.277372263,2.846715328,19.47153285
t678,2.570255474,2,0.6,4.284671533,2.855839416,19.53394161
t679,2.578467153,2,0.6,4.291970803,2.864963504,19.59635036
t680,2.586678832,2,0.6,4.299270073,2.874087591,19.65875912
t681,2.594890511,2,0.6,4.306569343,2.883211679,19.72116788
t682,2.60310219,2,0.6,4.313868613,2.892335766,19.78357664
t683,2.611313869,2,0.6,4.321167883,2.901459854,19.8459854
t684,2.619525547,2,0.6,4.328467153,2.910583942,19.90839416
t685,2.627737226,2,0.6,4.335766423,2.919708029,19.97080292
t686,2.635948905,2,0.6,4.343065693,2.928832117,20.03321168
t687,2.644160584,2,0.6,4.350364964,2.937956204,20.09562044
t688,2.652372263,2,0.6,4.357664234,2.947080292,20.1580292
t689,2.660583942,2,0.6,4.364963504,2.95620438,20.22043796
t690,2.66879562,2,0.6,4.372262774,2.965328467,20.28284672
t691,2.677007299,2,0.6,4.379562044,2.974452555,20.34525547
t692,2.685218978,2,0.6,4.386861314,2.983576642,20.40766423
t693,2.693430657,2,0.6,4.394160584,2.99270073,20.47007299
t694,2.701642336,2,0.6,4.401459854,3.001824818,20.53248175
t695,2.709854015,2,0.6,4.408759124,3.010948905,20.59489051
t696,2.718065693,2,0.6,4.416058394,3.020072993,20.65729927
t697,2.726277372,2,0.6,4.423357664,3.02919708,20.71970803
t698,2.734489051,2,0.6,4.430656934,3.038321168,20.78211679
t699,2.74270073,2,0.6,4.437956204,3.047445255,20.84452555
t700,2.750912409,2,0.6,4.445255474,3.056569343,20.90693431
t701,2.759124088,2,0.6,4.452554745,3.065693431,20.96934307
t702,2.767335766,2,0.6,4.459854015,3.074817518,21.03175182
t703,2.775547445,2,0.6,4.467153285,3.083941606,21.09416058
t704,2.783759124,2,0.6,4.474452555,3.093065693,21.15656934
t705,2.791970803,2,0.6,4.481751825,3.102189781,21.2189781
t706,2.800182482,2,0.6,4.489051095,3.111313869,21.28138686
t707,2.808394161,2,0.6,4.496350365,3.120437956,21.34379562
t708,2.816605839,2,0.6,4.503649635,3.129562044,21.40620438
t709,2.824817518,2,0.6,4.510948905,3.138686131,21.46861314
t710,2.833029197,2,0.6,4.518248175,3.147810219,21.5310219
t711,2.841240876,2,0.6,4.525547445,3.156934307,21.59343066
t712,2.849452555,2,0.6,4.532846715,3.166058394,21.65583942
t713,2.857664234,2,0.6,4.540145985,3.175182482,21.71824818
t714,2.865875912,2,0.6,4.547445255,3.184306569,21.78065693
t715,2.874087591,2,0.6,4.554744526,3.193430657,21.84306569
t716,2.88229927,2,0.6,4.562043796,3.202554745,21.90547445
t717,2.890510949,2,0.6,4.569343066,3.211678832,21.96788321
t718,2.898722628,2,0.6,4.576642336,3.22080292,22.03029197
t719,2.906934307,2,0.6,4.583941606,3.229927007,22.09270073
t720,2.915145985,2,0.6,4.591240876,3.239051095,22.15510949
t721,2.923357664,2,0.6,4.598540146,3.248175182,22.21751825
t722,2.931569343,2,0.6,4.605839416,3.25729927,22.27992701
t723,2.939781022,2,0.6,4.613138686,3.266423358,22.34233577
t724,2.947992701,2,0.6,4.620437956,3.275547445,22.40474453
t725,2.95620438,2,0.6,4.627737226,3.284671533,22.46715328
t726,2.964416058,2,0.6,4.635036496,3.29379562,22.52956204
t727,2.972627737,2,0.6,4.642335766,3.302919708,22.5919708
t728,2.980839416,2,0.6,4.649635036,3.312043796,22.65437956
t729,2.989051095,2,0.6,4.656934307,3.321167883,22.71678832
t730,2.997262774,2,0.6,4.664233577,3.330291971,22.77919708
t731,3.005474453,2,0.6,4.671532847,3.339416058,22.84160584
t732,3.013686131,2,0.6,4.678832117,3.348540146,22.9040146
t733,3.02189781,2,0.6,4.686131387,3.357664234,22.96642336
t734,3.030109489,2,0.6,4.693430657,3.366788321,23.02883212
t735,3.038321168,2,0.6,4.700729927,3.375912409,23.09124088
t736,3.046532847,2,0.6,4.708029197,3.385036496,23.15364964
t737,3.054744526,2,0.6,4.715328467,3.394160584,23.21605839
t738,3.062956204,2,0.6,4.722627737,3.403284672,23.27846715
t739,3.071167883,2,0.6,4.729927007,3.412408759,23.34087591
t740,3.079379562,2,0.6,4.737226277,3.421532847,23.40328467
t741,3.087591241,2,0.6,4.744525547,3.430656934,23.46569343
t742,3.09580292,2,0.6,4.751824818,3.439781022,23.52810219
t743,3.104014599,2,0.6,4.759124088,3.448905109,23.59051095
t744,3.112226277,2,0.6,4.766423358,3.458029197,23.65291971
t745,3.120437956,2,0.6,4.773722628,3.467153285,23.71532847
t746,3.128649635,2,0.6,4.781021898,3.476277372,23.77773723
t747,3.136861314,2,0.6,4.788321168,3.48540146,23.84014599
t748,3.145072993,2,0.6,4.795620438,3.494525547,23.90255474
t749,3.153284672,2,0.6,4.802919708,3.503649635,23.9649635
t750,3.16149635,2,0.6,4.810218978,3.512773723,24.02737226
t751,3.169708029,2,0.6,4.817518248,3.52189781,24.08978102
t752,3.177919708,2,0.6,4.824817518,3.531021898,24.15218978
t753,3.186131387,2,0.6,4.832116788,3.540145985,24.21459854
t754,3.194343066,2,0.6,4.839416058,3.549270073,24.2770073
t755,3.202554745,2,0.6,4.846715328,3.558394161,24.33941606
t756,3.210766423,2,0.6,4.854014599,3.567518248,24.40182482
t757,3.218978102,2,0.6,4.861313869,3.576642336,24.46423358
t758,3.227189781,2,0.6,4.868613139,3.585766423,24.52664234
t759,3.23540146,2,0.6,4.875912409,3.594890511,24.58905109
t760,3.243613139,2,0.6,4.883211679,3.604014599,24.65145985
t761,3.251824818,2,0.6,4.890510949,3.613138686,24.71386861
t762,3.260036496,2,0.6,4.897810219,3.622262774,24.77627737
t763,3.268248175,2,0.6,4.905109489,3.631386861,24.83868613
t764,3.276459854,2,0.6,4.912408759,3.640510949,24.90109489
t765,3.284671533,2,0.6,4.919708029,3.649635036,24.96350365
t766,3.292883212,2,0.6,4.927007299,3.658759124,25.02591241
t767,3.301094891,2,0.6,4.934306569,3.667883212,25.08832117
t768,3.309306569,2,0.6,4.941605839,3.677007299,25.15072993
t769,3.317518248,2,0.6,4.948905109,3.686131387,25.21313869
t770,3.325729927,2,0.6,4.95620438,3.695255474,25.27554745
t771,3.333941606,2,0.6,4.96350365,3.704379562,25.3379562
t772,3.342153285,2,0.6,4.97080292,3.71350365,25.40036496
t773,3.350364964,2,0.6,4.97810219,3.722627737,25.46277372
t774,3.358576642,2,0.6,4.98540146,3.731751825,25.52518248
t775,3.366788321,2,0.6,4.99270073,3.740875912,25.58759124
t776,3.375,2,0.6,5,3.75,25.65
t777,3.383211679,2,0.6,5.00729927,3.759124088,25.71240876
t778,3.391423358,2,0.6,5.01459854,3.768248175,25.77481752
t779,3.399635036,2,0.6,5.02189781,3.777372263,25.83722628
t780,3.407846715,2,0.6,5.02919708,3.78649635,25.89963504
t781,3.416058394,2,0.6,5.03649635,3.795620438,25.9620438
t782,3.424270073,2,0.6,5.04379562,3.804744526,26.02445255
t783,3.432481752,2,0.6,5.051094891,3.813868613,26.08686131
t784,3.440693431,2,0.6,5.058394161,3.822992701,26.14927007
t785,3.448905109,2,0.6,5.065693431,3.832116788,26.21167883
t786,3.457116788,2,0.6,5.072992701,3.841240876,26.27408759
t787,3.465328467,2,0.6,5.080291971,3.850364964,26.33649635
t788,3.473540146,2,0.6,5.087591241,3.859489051,26.39890511
t789,3.481751825,2,0.6,5.094890511,3.868613139,26.46131387
t790,3.489963504,2,0.6,5.102189781,3.877737226,26.52372263
t791,3.498175182,2,0.6,5.109489051,3.886861314,26.58613139
t792,3.506386861,2,0.6,5.116788321,3.895985401,26.64854015
t793,3.51459854,2,0.6,5.124087591,3.905109489,26.71094891
t794,3.522810219,2,0.6,5.131386861,3.914233577,26.77335766
t795,3.531021898,2,0.6,5.138686131,3.923357664,26.83576642
t796,3.539233577,2,0.6,5.145985401,3.932481752,26.89817518
t797,3.547445255,2,0.6,5.153284672,3.941605839,26.96058394
t798,3.555656934,2,0.6,5.160583942,3.950729927,27.0229927
t799,3.563868613,2,0.6,5.167883212,3.959854015,27.08540146
t800,3.572080292,2,0.6,5.175182482,3.968978102,27.14781022
t801,3.580291971,2,0.6,5.182481752,3.97810219,27.21021898
t802,3.58850365,2,0.6,5.189781022,3.987226277,27.27262774
t803,3.596715328,2,0.6,5.197080292,3.996350365,27.3350365
t804,3.604927007,2,0.6,5.204379562,4.005474453,27.39744526
t805,3.613138686,2,0.6,5.211678832,4.01459854,27.45985401
t806,3.621350365,2,0.6,5.218978102,4.023722628,27.52226277
t807,3.629562044,2,0.6,5.226277372,4.032846715,27.58467153
t808,3.637773723,2,0.6,5.233576642,4.041970803,27.64708029
t809,3.645985401,2,0.6,5.240875912,4.051094891,27.70948905
t810,3.65419708,2,0.6,5.248175182,4.060218978,27.77189781
t811,3.662408759,2,0.6,5.255474453,4.069343066,27.83430657
t812,3.670620438,2,0.6,5.262773723,4.078467153,27.89671533
t813,3.678832117,2,0.6,5.270072993,4.087591241,27.95912409
t814,3.687043796,2,0.6,5.277372263,4.096715328,28.02153285
t815,3.695255474,2,0.6,5.284671533,4.105839416,28.08394161
t816,3.703467153,2,0.6,5.291970803,4.114963504,28.14635036
t817,3.711678832,2,0.6,5.299270073,4.124087591,28.20875912
t818,3.719890511,2,0.6,5.306569343,4.133211679,28.27116788
t819,3.72810219,2,0.6,5.313868613,4.142335766,28.33357664
t820,3.736313869,2,0.6,5.321167883,4.151459854,28.3959854
t821,3.744525547,2,0.6,5.328467153,4.160583942,28.45839416
t822,3.752737226,2,0.6,5.335766423,4.169708029,28.52080292
t823,3.760948905,2,0.6,5.343065693,4.178832117,28.58321168
t824,3.769160584,2,0.6,5.350364964,4.187956204,28.64562044
t825,3.777372263,2,0.6,5.357664234,4.197080292,28.7080292
t826,3.785583942,2,0.6,5.364963504,4.20620438,28.77043796
t827,3.79379562,2,0.6,5.372262774,4.215328467,28.83284672
t828,3.802007299,2,0.6,5.379562044,4.224452555,28.89525547
t829,3.810218978,2,0.6,5.386861314,4.233576642,28.95766423
t830,3.818430657,2,0.6,5.394160584,4.24270073,29.02007299
t831,3.826642336,2,0.6,5.401459854,4.251824818,29.08248175
t832,3.834854015,2,0.6,5.408759124,4.260948905,29.14489051
t833,3.843065693,2,0.6,5.416058394,4.270072993,29.20729927
t834,3.851277372,2,0.6,5.423357664,4.27919708,29.26970803
t835,3.859489051,2,0.6,5.430656934,4.288321168,29.33211679
t836,3.86770073,2,0.6,5.437956204,4.297445255,29.39452555
t837,3.875912409,2,0.6,5.445255474,4.306569343,29.45693431
t838,3.884124088,2,0.6,5.452554745,4.315693431,29.51934307
t839,3.892335766,2,0.6,5.459854015,4.324817518,29.58175182
t840,3.900547445,2,0.6,5.467153285,4.333941606,29.64416058
t841,3.908759124,2,0.6,5.474452555,4.343065693,29.70656934
t842,3.916970803,2,0.6,5.481751825,4.352189781,29.7689781
t843,3.925182482,2,0.6,5.489051095,4.361313869,29.83138686
t844,3.933394161,2,0.6,5.496350365,4.370437956,29.89379562
t845,3.941605839,2,0.6,5.503649635,4.379562044,29.95620438
t846,3.949817518,2,0.6,5.510948905,4.388686131,30.01861314
t847,3.958029197,2,0.6,5.518248175,4.397810219,30.0810219
t848,3.966240876,2,0.6,5.525547445,4.406934307,30.14343066
t849,3.974452555,2,0.6,5.532846715,4.416058394,30.20583942
t850,3.982664234,2,0.6,5.540145985,4.425182482,30.26824818
t851,3.990875912,2,0.6,5.547445255,4.434306569,30.33065693
t852,3.999087591,2,0.6,5.554744526,4.443430657,30.39306569
t853,4.00729927,2,0.6,5.562043796,4.452554745,30.45547445
t854,4.015510949,2,0.6,5.569343066,4.461678832,30.51788321
t855,4.023722628,2,0.6,5.576642336,4.47080292,30.58029197
t856,4.031934307,2,0.6,5.583941606,4.479927007,30.64270073
t857,4.040145985,2,0.6,5.591240876,4.489051095,30.70510949
t858,4.048357664,2,0.6,5.598540146,4.498175182,30.76751825
t859,4.056569343,2,0.6,5.605839416,4.50729927,30.82992701
t860,4.064781022,2,0.6,5.613138686,4.516423358,30.89233577
t861,4.072992701,2,0.6,5.620437956,4.525547445,30.95474453
t862,4.08120438,2,0.6,5.627737226,4.534671533,31.01715328
t863,4.089416058,2,0.6,5.635036496,4.54379562,31.07956204
t864,4.097627737,2,0.6,5.642335766,4.552919708,31.1419708
t865,4.105839416,2,0.6,5.649635036,4.562043796,31.20437956
t866,4.114051095,2,0.6,5.656934307,4.571167883,31.26678832
t867,4.122262774,2,0.6,5.664233577,4.580291971,31.32919708
t868,4.130474453,2,0.6,5.671532847,4.589416058,31.39160584
t869,4.138686131,2,0.6,5.678832117,4.598540146,31.4540146
t870,4.14689781,2,0.6,5.686131387,4.607664234,31.51642336
t871,4.155109489,2,0.6,5.693430657,4.616788321,31.57883212
t872,4.163321168,2,0.6,5.700729927,4.625912409,31.64124088
t873,4.171532847,2,0.6,5.708029197,4.635036496,31.70364964
t874,4.179744526,2,0.6,5.715328467,4.644160584,31.76605839
t875,4.187956204,2,0.6,5.722627737,4.653284672,31.82846715
t876,4.196167883,2,0.6,5.729927007,4.662408759,31.89087591
t877,4.204379562,2,0.6,5.737226277,4.671532847,31.95328467
t878,4.212591241,2,0.6,5.744525547,4.680656934,32.01569343
t879,4.22080292,2,0.6,5.751824818,4.689781022,32.07810219
t880,4.229014599,2,0.6,5.759124088,4.698905109,32.14051095
t881,4.237226277,2,0.6,5.766423358,4.708029197,32.20291971
t882,4.245437956,2,0.6,5.773722628,4.717153285,32.26532847
t883,4.253649635,2,0.6,5.781021898,4.726277372,32.32773723
t884,4.261861314,2,0.6,5.788321168,4.73540146,32.39014599
t885,4.270072993,2,0.6,5.795620438,4.744525547,32.45255474
t886,4.278284672,2,0.6,5.802919708,4.753649635,32.5149635
t887,4.28649635,2,0.6,5.810218978,4.762773723,32.57737226
t888,4.294708029,2,0.6,5.817518248,4.77189781,32.63978102
t889,4.302919708,2,0.6,5.824817518,4.781021898,32.70218978
t890,4.311131387,2,0.6,5.832116788,4.790145985,32.76459854
t891,4.319343066,2,0.6,5.839416058,4.799270073,32.8270073
t892,4.327554745,2,0.6,5.846715328,4.808394161,32.88941606
t893,4.335766423,2,0.6,5.854014599,4.817518248,32.95182482
t894,4.343978102,2,0.6,5.861313869,4.826642336,33.01423358
t895,4.352189781,2,0.6,5.868613139,4.835766423,33.07664234
t896,4.36040146,2,0.6,5.875912409,4.844890511,33.13905109
t897,4.368613139,2,0.6,5.883211679,4.854014599,33.20145985
t898,4.376824818,2,0.6,5.890510949,4.863138686,33.26386861
t899,4.385036496,2,0.6,5.897810219,4.872262774,33.32627737
t900,4.393248175,2,0.6,5.905109489,4.881386861,33.38868613
t901,4.401459854,2,0.6,5.912408759,4.890510949,33.45109489
t902,4.409671533,2,0.6,5.919708029,4.899635036,33.51350365
t903,4.417883212,2,0.6,5.927007299,4.908759124,33.57591241
t904,4.426094891,2,0.6,5.934306569,4.917883212,33.63832117
t905,4.434306569,2,0.6,5.941605839,4.927007299,33.70072993
t906,4.442518248,2,0.6,5.948905109,4.936131387,33.76313869
t907,4.450729927,2,0.6,5.95620438,4.945255474,33.82554745
t908,4.458941606,2,0.6,5.96350365,4.954379562,33.8879562
t909,4.467153285,2,0.6,5.97080292,4.96350365,33.95036496
t910,4.475364964,2,0.6,5.97810219,4.972627737,34.01277372
t911,4.483576642,2,0.6,5.98540146,4.981751825,34.07518248
t912,4.491788321,2,0.6,5.99270073,4.990875912,34.13759124
t913,4.5,2,0.6,6,5,34.2
t914,4.508211679,2,0.6,6.00729927,5.009124088,34.26240876
t915,4.516423358,2,0.6,6.01459854,5.018248175,34.32481752
t916,4.524635036,2,0.6,6.02189781,5.027372263,34.38722628
t917,4.532846715,2,0.6,6.02919708,5.03649635,34.44963504
t918,4.541058394,2,0.6,6.03649635,5.045620438,34.5120438
t919,4.549270073,2,0.6,6.04379562,5.054744526,34.57445255
t920,4.557481752,2,0.6,6.051094891,5.063868613,34.63686131
t921,4.565693431,2,0.6,6.058394161,5.072992701,34.69927007
t922,4.573905109,2,0.6,6.065693431,5.082116788,34.76167883
t923,4.582116788,2,0.6,6.072992701,5.091240876,34.82408759
t924,4.590328467,2,0.6,6.080291971,5.100364964,34.88649635
t925,4.598540146,2,0.6,6.087591241,5.109489051,34.94890511
t926,4.606751825,2,0.6,6.094890511,5.118613139,35.01131387
t927,4.614963504,2,0.6,6.102189781,5.127737226,35.07372263
t928,4.623175182,2,0.6,6.109489051,5.136861314,35.13613139
t929,4.631386861,2,0.6,6.116788321,5.145985401,35.19854015
t930,4.63959854,2,0.6,6.124087591,5.155109489,35.26094891
t931,4.647810219,2,0.6,6.131386861,5.164233577,35.32335766
t932,4.656021898,2,0.6,6.138686131,5.173357664,35.38576642
t933,4.664233577,2,0.6,6.145985401,5.182481752,35.44817518
t934,4.672445255,2,0.6,6.153284672,5.191605839,35.51058394
t935,4.680656934,2,0.6,6.160583942,5.200729927,35.5729927
t936,4.688868613,2,0.6,6.167883212,5.209854015,35.63540146
t937,4.697080292,2,0.6,6.175182482,5.218978102,35.69781022
t938,4.705291971,2,0.6,6.182481752,5.22810219,35.76021898
t939,4.71350365,2,0.6,6.189781022,5.237226277,35.82262774
t940,4.721715328,2,0.6,6.197080292,5.246350365,35.8850365
t941,4.729927007,2,0.6,6.204379562,5.255474453,35.94744526
t942,4.738138686,2,0.6,6.211678832,5.26459854,36.00985401
t943,4.746350365,2,0.6,6.218978102,5.273722628,36.07226277
t944,4.754562044,2,0.6,6.226277372,5.282846715,36.13467153
t945,4.762773723,2,0.6,6.233576642,5.291970803,36.19708029
